id,codigo,nome,dt_inicio,dt_fim
tipo_logr_pda,PDA,Parada,2014-01-01,
tipo_logr_pdo,PDO,Paradouro,2014-01-01,
tipo_logr_pnt,PNT,Ponta,2014-01-01,
tipo_logr_pr,PR,Praia,2014-01-01,
tipo_logr_prl,PRL,Prolongamento,2014-01-01,
tipo_logr_prm,PRM,Parque Municipal,2014-01-01,
tipo_logr_prq,PRQ,Parque,2014-01-01,
tipo_logr_prr,PRR,Parque Residencial,2014-01-01,
tipo_logr_psa,PSA,Passarela,2014-01-01,
tipo_logr_psg,PSG,Passagem,2014-01-01,
tipo_logr_psp,PSP,Passagem de Pedestre,2014-01-01,
tipo_logr_pss,PSS,Passagem Subterrânea,2014-01-01,
tipo_logr_pte,PTE,Ponte,2014-01-01,
tipo_logr_pto,PTO,Porto,2014-01-01,
tipo_logr_q,Q,Quadra,2014-01-01,
tipo_logr_qta,QTA,Quinta,2014-01-01,
tipo_logr_qts,QTS,Quintas,2014-01-01,
tipo_logr_r,R,Rua,2014-01-01,
tipo_logr_r_i,R I,Rua Integração,2014-01-01,
tipo_logr_r_l,R L,Rua de Ligação,2014-01-01,
tipo_logr_r_p,R P,Rua Particular,2014-01-01,
tipo_logr_r_v,R V,Rua Velha,2014-01-01,
tipo_logr_ram,RAM,Ramal,2014-01-01,
tipo_logr_rcr,RCR,Recreio,2014-01-01,
tipo_logr_rec,REC,Recanto,2014-01-01,
tipo_logr_rer,RER,Retiro,2014-01-01,
tipo_logr_res,RES,Residencial,2014-01-01,
tipo_logr_ret,RET,Reta,2014-01-01,
tipo_logr_rla,RLA,Ruela,2014-01-01,
tipo_logr_rmp,RMP,Rampa,2014-01-01,
tipo_logr_roa,ROA,Rodo Anel,2014-01-01,
tipo_logr_rod,ROD,Rodovia,2014-01-01,
tipo_logr_rot,ROT,Rotula,2014-01-01,
tipo_logr_rpe,RPE,Rua de Pedestre,2014-01-01,
tipo_logr_rpr,RPR,Margem,2014-01-01,
tipo_logr_rtn,RTN,Retorno,2014-01-01,
tipo_logr_rtt,RTT,Rotatória,2014-01-01,
tipo_logr_seg,SEG,Segunda Avenida,2014-01-01,
tipo_logr_sit,SIT,Sitio,2014-01-01,
tipo_logr_srv,SRV,Servidão,2014-01-01,
tipo_logr_st,ST,Setor,2014-01-01,
tipo_logr_sub,SUB,Subida,2014-01-01,
tipo_logr_tch,TCH,Trincheira,2014-01-01,
tipo_logr_ter,TER,Terminal,2014-01-01,
tipo_logr_tr,TR,Trecho,2014-01-01,
tipo_logr_trv,TRV,Trevo,2014-01-01,
tipo_logr_tun,TUN,Túnel,2014-01-01,
tipo_logr_tv,TV,Travessa,2014-01-01,
tipo_logr_tvp,TVP,Travessa Particular,2014-01-01,
tipo_logr_tvv,TVV,Travessa Velha,2014-01-01,
tipo_logr_uni,UNI,Unidade,2014-01-01,
tipo_logr_v,V,Via,2014-01-01,
tipo_logr_v_c,V C,Via Coletora,2014-01-01,
tipo_logr_v_l,V L,Via Local,2014-01-01,
tipo_logr_vac,VAC,Via de Acesso,2014-01-01,
tipo_logr_val,VAL,Vala,2014-01-01,
tipo_logr_vco,VCO,Via Costeira,2014-01-01,
tipo_logr_vd,VD,Viaduto,2014-01-01,
tipo_logr_v_e,V-E,Via Expressa,2014-01-01,
tipo_logr_ver,VER,Vereda,2014-01-01,
tipo_logr_vev,VEV,Via Elevado,2014-01-01,
tipo_logr_vl,VL,Vila,2014-01-01,
tipo_logr_vla,VLA,Viela,2014-01-01,
tipo_logr_vle,VLE,Vale,2014-01-01,
tipo_logr_vlt,VLT,Via Litorânea,2014-01-01,
tipo_logr_vpe,VPE,Via de Pedestre,2014-01-01,
tipo_logr_vrt,VRT,Variante,2014-01-01,
tipo_logr_zig,ZIG,Zigue-Zague,2014-01-01,
