id,codigo,nome,dt_inicio,dt_fim
agente_caus_303020120,303020120,"Laminadora, calandra - máquina",2014-01-01,
agente_caus_303020160,303020160,"Furadeira, broqueadeira, torno, fresa - máquina",2014-01-01,
agente_caus_303020200,303020200,Prensa - máquina,2014-01-01,
agente_caus_303020240,303020240,"Plaina, tupia - máquina",2014-01-01,
agente_caus_303020280,303020280,"Máquina de fundir, de forjar, de soldar",2014-01-01,
agente_caus_303020320,303020320,"Britador, moinho - máquina",2014-01-01,
agente_caus_303020360,303020360,"Misturador, batedeira, agitador - máquina",2014-01-01,
agente_caus_303020400,303020400,"Peneira mecânica, máquina separadora - máquina",2014-01-01,
agente_caus_303020440,303020440,"Politriz, lixadora, esmeril - máquina",2014-01-01,
agente_caus_303020480,303020480,Máquina de terraplenagem e construção de estrada,2014-01-01,
agente_caus_303020520,303020520,"Máquina de mineração e perfuração (de túnel, poço, etc.)",2014-01-01,
agente_caus_303020560,303020560,Máquina agrícola,2014-01-01,
agente_caus_303020600,303020600,Máquina têxtil,2014-01-01,
agente_caus_303020640,303020640,Máquina de costurar e de pespontar,2014-01-01,
agente_caus_303020680,303020680,Máquina de imprimir,2014-01-01,
agente_caus_303020720,303020720,Máquina de escritório,2014-01-01,
agente_caus_303020760,303020760,Máquina de embalar ou empacotar,2014-01-01,
agente_caus_303020900,303020900,"Máquina, NIC",2014-01-01,
agente_caus_303025300,303025300,Transportador por gravidade,2014-01-01,
agente_caus_303025600,303025600,Transportador com força motriz,2014-01-01,
agente_caus_303025900,303025900,"Transportador, NIC",2014-01-01,
agente_caus_303030050,303030050,Guindaste - equipamento de guindar,2014-01-01,
agente_caus_303030100,303030100,Ponte rolante - equipamento de guindar,2014-01-01,
agente_caus_303030150,303030150,Elevador - equipamento de guindar,2014-01-01,
agente_caus_303030200,303030200,Elevador de caçamba para mineração - equipamento de guindar,2014-01-01,
agente_caus_303030250,303030250,"Pá mecânica, draga - equipamento de guindar",2014-01-01,
agente_caus_303030300,303030300,Talha - equipamento de guindar,2014-01-01,
agente_caus_303030350,303030350,Pau de carga - equipamento de guindar,2014-01-01,
agente_caus_303030400,303030400,"Macaco (mecânico, hidráulico, pneumático) - equipamento de guindar",2014-01-01,
agente_caus_303030450,303030450,Guincho pneumático - equipamento de guindar,2014-01-01,
agente_caus_303030500,303030500,Guincho elétrico - equipamento de guindar,2014-01-01,
agente_caus_303030900,303030900,"Equipamento de guindar, NIC",2014-01-01,
agente_caus_303035300,303035300,Correia - dispositivo de transmissão de energia mecânica,2014-01-01,
agente_caus_303035400,303035400,"Corrente, corda, cabo - dispositivo de transmissão de energia mecânica",2014-01-01,
agente_caus_303035500,303035500,"Tambor, polia, roldana - dispositivo de transmissão de energia mecânica",2014-01-01,
agente_caus_303035600,303035600,Embreagem de fricção - dispositivo de transmissão de energia mecânica,2014-01-01,
agente_caus_303035700,303035700,Engrenagem - dispositivo de transmissão de energia mecânica,2014-01-01,
agente_caus_303035900,303035900,"Dispositivo de transmissão de energia mecânica, NIC",2014-01-01,
agente_caus_303040100,303040100,Gerador - equipamento elétrico,2014-01-01,
agente_caus_303040200,303040200,Condutor - equipamento elétrico,2014-01-01,
agente_caus_303040300,303040300,"Transformador, conversor - equipamento elétrico",2014-01-01,
agente_caus_303040400,303040400,"Painel de controle, barramento, chave, interruptor, disjuntor, fusível - equipamento elétrico",2014-01-01,
agente_caus_303040500,303040500,"Reostato, dispositivo de partida e aparelho de controle, capacitor, retificador, bateria de acumuladores - equipamento elétrico",2014-01-01,
agente_caus_303040600,303040600,Motor elétrico - equipamento elétrico,2014-01-01,
agente_caus_303040700,303040700,Equipamento magnético - equipamento elétrico,2014-01-01,
agente_caus_303040750,303040750,Equipamento eletrolítico - equipamento elétrico,2014-01-01,
agente_caus_303040800,303040800,Equipamento de aquecimento elétrico - equipamento elétrico,2014-01-01,
agente_caus_303040900,303040900,"Equipamento elétrico, NIC",2014-01-01,
agente_caus_303045200,303045200,"Motor (combustão interna, vapor)",2014-01-01,
agente_caus_303045400,303045400,Bomba,2014-01-01,
agente_caus_303045600,303045600,Turbina,2014-01-01,
agente_caus_303045900,303045900,"Motor, bomba, turbina, NIC",2014-01-01,
agente_caus_303050200,303050200,Caldeira,2014-01-01,
agente_caus_303050400,303050400,"Vaso sob pressão (para líquido, gás ou vapor)",2014-01-01,
agente_caus_303050600,303050600,"Tubo sob pressão (mangueira ou tubo para liquido, gás ou vapor)",2014-01-01,
agente_caus_303050900,303050900,"Caldeira, vaso sob pressão, NIC",2014-01-01,
agente_caus_303055200,303055200,Caixão pneumático - equipamento para trabalho em ambiente de pressão anormal,2014-01-01,
agente_caus_303055400,303055400,Escafandro - equipamento para trabalho em ambiente de pressão anormal,2014-01-01,
agente_caus_303055600,303055600,Equipamento de mergulho - equipamento para trabalho em ambiente de pressão anormal,2014-01-01,
agente_caus_303055900,303055900,"Equipamento para trabalho em ambiente de pressão anormal, NIC",2014-01-01,
agente_caus_303060000,303060000,"Forno, estufa, retorta, aquecedor de ambiente, fogão, etc. (exceto quando a lesão principal for choque elétrico ou eletroplessão) - equipamento de aquecimento",2014-01-01,
agente_caus_303065000,303065000,Equipamento emissor de radiação não ionizante,2014-01-01,
agente_caus_303065300,303065300,Equipamento de iluminação - equipamento emissor de radiação não ionizante,2014-01-01,
agente_caus_303065600,303065600,Arco elétrico - equipamento emissor de radiação não ionizante,2014-01-01,
agente_caus_303065900,303065900,"Equipamento emissor de radiação não ionizante, NIC",2014-01-01,
agente_caus_303066300,303066300,Equipamento de iluminação,2014-01-01,
agente_caus_303066600,303066600,Arco elétrico,2014-01-01,
agente_caus_303070200,303070200,Equipamento de raios X - equipamento ou substância emissor de radiação ionizante,2014-01-01,
agente_caus_303070400,303070400,Reator (inclui combustível e resíduo) - equipamento ou substância emissor de radiação ionizante,2014-01-01,
agente_caus_303070600,303070600,Fonte de radioisótopo - equipamento ou substância emissor de radiação ionizante,2014-01-01,
agente_caus_303070900,303070900,"Equipamento ou substância emissor de radiação ionizante, NIC",2014-01-01,
agente_caus_303075100,303075100,Bicicleta,2014-01-01,
agente_caus_303075150,303075150,Triciclo,2014-01-01,
agente_caus_303075200,303075200,"Motocicleta, motoneta",2014-01-01,
agente_caus_303075250,303075250,Veículo rodoviário motorizado,2014-01-01,
agente_caus_303075300,303075300,Veículo sobre trilho,2014-01-01,
agente_caus_303075350,303075350,Veículo aquático,2014-01-01,
agente_caus_303075400,303075400,Aeronave,2014-01-01,
agente_caus_303075450,303075450,Empilhadeira,2014-01-01,
agente_caus_303075500,303075500,"Rebocador mecânico, mula mecânica",2014-01-01,
agente_caus_303075550,303075550,Carro de mão,2014-01-01,
agente_caus_303075600,303075600,Trator,2014-01-01,
agente_caus_303075650,303075650,Veículo de terraplenagem,2014-01-01,
agente_caus_303075700,303075700,Veículo de tração animal,2014-01-01,
agente_caus_303075750,303075750,Veículo deslizante,2014-01-01,
agente_caus_303075800,303075800,Veículo funicular (tração por cabo),2014-01-01,
agente_caus_303075900,303075900,"Veículo, NIC",2014-01-01,
agente_caus_303090000,303090000,"Ferramenta, máquina, equipamento, veículo, NIC",2014-01-01,
agente_caus_305004100,305004100,"Composto metálico (de chumbo, mercúrio, zinco, cadmio, cromo, etc.)",2014-01-01,
agente_caus_305004150,305004150,Composto de arsênio,2014-01-01,
agente_caus_305004200,305004200,"Gás carbônico (dióxido de carbono, CO2)",2014-01-01,
agente_caus_305004250,305004250,Monóxido de carbono (CO),2014-01-01,
agente_caus_305004300,305004300,Óxidos de nitrogênio (vapores nitrosos),2014-01-01,
agente_caus_305004350,305004350,Ácido,2014-01-01,
agente_caus_305004400,305004400,Álcali,2014-01-01,
agente_caus_305004450,305004450,Composto de fósforo,2014-01-01,
agente_caus_305004500,305004500,Dissulfeto de carbono,2014-01-01,
agente_caus_305004550,305004550,Cianeto ou composto de cianogênio,2014-01-01,
agente_caus_305004600,305004600,Álcool,2014-01-01,
agente_caus_305004650,305004650,Tetracloreto de carbono,2014-01-01,
