id,codigo,nome,dt_inicio,dt_fim
val_irrf_9041,9041,Exigibilidade suspensa - Dedução da base de cálculo - Previdência Social Oficial - PSO - Remuneração mensal,2014-01-01,
val_irrf_9042,9042,Exigibilidade suspensa - Dedução da base de cálculo - PSO - 13º salário,2014-01-01,
val_irrf_9046,9046,Exigibilidade suspensa - Dedução da base de cálculo - Previdência privada - Salário mensal,2014-01-01,
val_irrf_9047,9047,Exigibilidade suspensa - Dedução da base de cálculo - Previdência privada - 13º salário,2014-01-01,
val_irrf_9051,9051,Exigibilidade suspensa - Dedução da base de cálculo - Pensão alimentícia - Remuneração mensal,2014-01-01,
val_irrf_9052,9052,Exigibilidade suspensa - Dedução da base de cálculo - Pensão alimentícia - 13º salário,2014-01-01,
val_irrf_9054,9054,Exigibilidade suspensa - Dedução da base de cálculo - Pensão alimentícia - PLR,2014-01-01,
val_irrf_9061,9061,Exigibilidade suspensa - Dedução da base de cálculo - Fundo de Aposentadoria Programada Individual - FAPI - Remuneração mensal,2014-01-01,
val_irrf_9062,9062,Exigibilidade suspensa - Dedução da base de cálculo - Fundo de Aposentadoria Programada Individual - FAPI - 13º salário,2014-01-01,
val_irrf_9063,9063,Exigibilidade suspensa - Dedução da base de cálculo - Fundação de previdência complementar do servidor público - Remuneração mensal,2014-01-01,
val_irrf_9064,9064,Exigibilidade suspensa - Dedução da base de cálculo - Fundação de previdência complementar do servidor público - 13º salário,2014-01-01,
val_irrf_9067,9067,Exigibilidade suspensa - Dedução da base de cálculo - Plano privado coletivo de assistência à saúde,2014-01-01,
val_irrf_9082,9082,Compensação judicial do ano-calendário,2014-01-01,
val_irrf_9083,9083,Compensação judicial de anos anteriores,2014-01-01,
