id,codigo,nome,dt_inicio,dt_fim
pais_395,395,Jammu,1900-01-01,1996-12-13
pais_396,396,"Johnston, Ilhas",1900-01-01,2018-04-30
pais_399,399,Japão,1900-01-01,
pais_403,403,Jordânia,1900-01-01,
pais_411,411,Kiribati,1900-01-01,
pais_420,420,"Laos, República Popular Democrática do",1900-01-01,
pais_423,423,"Lebuan, Ilhas",1900-01-01,2018-04-30
pais_426,426,Lesoto,1900-01-01,
pais_427,427,"Letônia, República da",1900-01-01,
pais_431,431,Líbano,1900-01-01,
pais_434,434,Libéria,1900-01-01,
pais_438,438,Líbia,1900-01-01,
pais_440,440,Liechtenstein,1900-01-01,
pais_442,442,"Lituânia, República da",1900-01-01,
pais_445,445,Luxemburgo,1900-01-01,
pais_447,447,Macau,1900-01-01,
pais_449,449,Macedônia do Norte,1900-01-01,
pais_450,450,Madagascar,1900-01-01,
pais_452,452,Ilha da Madeira,1900-01-01,2018-04-30
pais_455,455,Malásia,1900-01-01,
pais_458,458,Malavi,1900-01-01,
pais_461,461,Maldivas,1900-01-01,
pais_464,464,Mali,1900-01-01,
pais_467,467,Malta,1900-01-01,
pais_472,472,Marianas do Norte,1900-01-01,
pais_474,474,Marrocos,1900-01-01,
pais_476,476,"Marshall, Ilhas",1900-01-01,
pais_477,477,Martinica,1900-01-01,
pais_485,485,Maurício,1900-01-01,
pais_488,488,Mauritânia,1900-01-01,
pais_489,489,Mayotte,1900-01-01,2023-01-15
pais_490,490,"Midway, Ilhas",1900-01-01,2018-04-30
pais_493,493,México,1900-01-01,
pais_494,494,"Moldávia, República da",1900-01-01,
pais_495,495,Mônaco,1900-01-01,
pais_497,497,Mongólia,1900-01-01,
pais_498,498,Montenegro,2006-06-03,
pais_499,499,Micronésia,1900-01-01,
pais_501,501,"Montserrat, Ilhas",1900-01-01,
pais_505,505,Moçambique,1900-01-01,
pais_507,507,Namíbia,1900-01-01,
pais_508,508,Nauru,1900-01-01,
pais_511,511,"Christmas, Ilha (Navidad)",1900-01-01,
pais_517,517,Nepal,1900-01-01,
pais_521,521,Nicarágua,1900-01-01,
pais_525,525,Níger,1900-01-01,
pais_528,528,Nigéria,1900-01-01,
pais_531,531,"Niue, Ilha",1900-01-01,
pais_535,535,"Norfolk, Ilha",1900-01-01,
pais_538,538,Noruega,1900-01-01,
pais_542,542,Nova Caledônia,1900-01-01,
pais_545,545,Papua Nova Guiné,1900-01-01,
pais_548,548,Nova Zelândia,1900-01-01,
pais_551,551,Vanuatu,1900-01-01,
pais_556,556,Omã,1900-01-01,
pais_563,563,"Pacífico, Ilhas do (Administração dos EUA)",1900-01-01,1996-12-13
pais_566,566,"Pacífico, Ilhas do (Possessão dos EUA)",1900-01-01,
pais_569,569,"Pacífico, Ilhas do (Território em Fideicomisso dos)",1900-01-01,1996-12-13
pais_573,573,Paises Baixos (Holanda),1900-01-01,
pais_575,575,Palau,1900-01-01,
pais_576,576,Paquistão,1900-01-01,
pais_578,578,Palestina,2011-01-25,
pais_580,580,Panamá,1900-01-01,
pais_583,583,Papua Nova Guiné,1991-12-01,1996-12-13
pais_586,586,Paraguai,1900-01-01,
pais_589,589,Peru,1900-01-01,
pais_593,593,"Pitcairn, Ilha",1900-01-01,
pais_599,599,Polinésia Francesa,1900-01-01,
pais_603,603,"Polônia, República da",1900-01-01,
pais_607,607,Portugal,1900-01-01,
pais_611,611,Porto Rico,1900-01-01,
pais_623,623,Quênia,1900-01-01,
pais_625,625,"Quirguiz, República",1900-01-01,
pais_628,628,Reino Unido,1900-01-01,
pais_640,640,República Centro-Africana,1900-01-01,
pais_647,647,República Dominicana,1900-01-01,
pais_660,660,"Reunião, Ilha",1900-01-01,
pais_665,665,Zimbábue,1900-01-01,
pais_670,670,Romênia,1900-01-01,
pais_675,675,Ruanda,1900-01-01,
pais_676,676,"Rússia, Federacão da",1900-01-01,
pais_677,677,"Salomão, Ilhas",1900-01-01,
pais_678,678,Saint Kitts e Nevis,1900-01-01,2016-06-27
pais_685,685,Saara Ocidental,1900-01-01,
pais_687,687,El Salvador,1900-01-01,
pais_690,690,Samoa,1900-01-01,
pais_691,691,Samoa Americana,1900-01-01,
pais_693,693,São Bartolomeu,2015-12-07,2023-01-15
pais_695,695,"São Cristovão e Neves, Ilhas",1900-01-01,
pais_697,697,San Marino,1900-01-01,
pais_698,698,"São Martinho, Ilha de (Parte Francesa)",1900-01-01,
pais_699,699,"São Martinho, Ilha de (Parte Holandesa)",2015-12-07,
pais_700,700,São Pedro e Miquelon,1900-01-01,
pais_705,705,São Vicente e Granadinas,1900-01-01,
pais_710,710,Santa Helena,1900-01-01,
pais_715,715,Santa Lúcia,1900-01-01,
pais_720,720,"Sao Tomé e Príncipe, Ilhas",1900-01-01,
pais_728,728,Senegal,1900-01-01,
pais_731,731,Seychelles,1900-01-01,
pais_735,735,Serra Leoa,1900-01-01,
pais_737,737,Sérvia,2006-06-03,
pais_738,738,Sikkim,1900-01-01,1996-12-13
pais_741,741,Cingapura,1900-01-01,
pais_744,744,"Síria, República Árabe da",1900-01-01,
pais_748,748,Somália,1900-01-01,
pais_750,750,Sri Lanka,1900-01-01,
pais_754,754,"eSwatini (Essuatíni, Suazilândia)",1900-01-01,
pais_755,755,Svalbard e Jan Mayen,1900-01-01,
pais_756,756,África do Sul,1900-01-01,
pais_759,759,Sudão,1900-01-01,
pais_760,760,Sudão do Sul,2013-05-27,
pais_764,764,Suécia,1900-01-01,
pais_767,767,Suíça,1900-01-01,
pais_770,770,Suriname,1900-01-01,
pais_772,772,"Tadjiquistão, República do",1900-01-01,
pais_776,776,Tailândia,1900-01-01,
pais_780,780,"Tanzânia, Rep. Unida da",1900-01-01,
pais_781,781,Terras Austrais Francesas,1900-01-01,2023-01-15
pais_782,782,Território Britânico Oceano Índico,1900-01-01,
pais_783,783,Djibuti,1900-01-01,
pais_785,785,Território da Alta Comissão do Pacífico Ocidental,1900-01-01,1996-12-13
pais_788,788,Chade,1900-01-01,
pais_790,790,Tchecoslováquia,1900-01-01,1996-12-13
pais_791,791,"Tcheca, República",1900-01-01,
pais_795,795,Timor Leste,1900-01-01,
pais_800,800,Togo,1900-01-01,
pais_805,805,"Toquelau, Ilhas",1900-01-01,
pais_810,810,Tonga,1900-01-01,
pais_815,815,Trinidad e Tobago,1900-01-01,
pais_820,820,Tunísia,1900-01-01,
pais_823,823,"Turcas e Caicos, Ilhas",1900-01-01,
pais_824,824,"Turcomenistão, República do",1900-01-01,
pais_827,827,Turquia,1900-01-01,
pais_828,828,Tuvalu,1900-01-01,
pais_831,831,Ucrânia,1900-01-01,
pais_833,833,Uganda,1900-01-01,
pais_840,840,Uniao das Repúblicas Socialistas Soviéticas,1900-01-01,1996-12-13
pais_845,845,Uruguai,1900-01-01,
pais_847,847,"Uzbequistao, República do",1900-01-01,
pais_848,848,"Vaticano, Est. da Cidade do",1900-01-01,
pais_850,850,Venezuela,1900-01-01,
pais_855,855,Vietname Norte,1900-01-01,1996-12-13
pais_858,858,Vietnã,1900-01-01,
pais_863,863,"Virgens, Ilhas (Britânicas)",1900-01-01,
pais_866,866,"Virgens, Ilhas (EUA)",1900-01-01,
pais_870,870,Fiji,1900-01-01,
pais_873,873,"Wake, Ilha",1900-01-01,2018-04-30
pais_875,875,"Wallis e Futuna, Ilhas",1900-01-01,
pais_888,888,"Congo, República Democrática do",1900-01-01,
pais_890,890,Zâmbia,1900-01-01,
pais_895,895,Zona do Canal do Panamá,1900-01-01,2016-06-27
pais_995,995,Bancos Centrais,1900-01-01,
pais_997,997,Organizações Internacionais,1900-01-01,
